bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	label
Root	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
hips	0.00002099999983	0.00002099999983	0.00002099999983	1	0	0	0	1	0	1	1	1	0.00002099999983	0.89614397287369	-0.0066180001013	1	0	0	0	1	0	1	1	1	0.00002099999983	0.89614397287369	-0.0066180001013	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
spine	-0	-0	-0	1	0	0	0	1	0	1	1	1	0.00002099999983	0.95407599210739	-0.01673099957407	1	0	0	0	1	0	1	1	1	0.00002099999983	0.95407599210739	-0.01673099957407	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
chest	-0	-0	-0	1	0	0	0	1	0	1	1	1	0.00002099999983	1.06815600395203	-0.02813199907541	1	0	0	0	1	0	1	1	1	0.00002099999983	1.06815600395203	-0.02813199907541	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
upperChest	0	0	0	1	0	0	0	1	0	1	1	1	0.00002099999983	1.17943704128265	-0.01589899882674	1	0	0	0	1	0	1	1	1	0.00002099999983	1.17943704128265	-0.01589899882674	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
J_Sec_L_Bust1	-0.04604300111532	-0.04604300111532	-0.04604300111532	1	0	0	0	1	0	1	1	1	-0.04602200165391	1.1550360918045	-0.06886699795723	1	0	0	0	1	0	1	1	1	-0.04602200165391	1.1550360918045	-0.06886699795723	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
J_Sec_L_Bust2	-0.01978700049222	-0.01978700049222	-0.01978700049222	1	0	0	0	1	0	1	1	1	-0.06580900400877	1.16480004787445	-0.10930499434471	1	0	0	0	1	0	1	1	1	-0.06580900400877	1.16480004787445	-0.10930499434471	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
J_Sec_R_Bust1	0.04604300111532	0.04604300111532	0.04604300111532	1	0	0	0	1	0	1	1	1	0.04606400057673	1.1550360918045	-0.06886699795723	1	0	0	0	1	0	1	1	1	0.04606400057673	1.1550360918045	-0.06886699795723	1	0	0	0	1	0	1	1	1	Root hips spine chest upperChest J_Sec_L_Bust1 J_Sec_L_Bust2 J_Sec_R_Bust1 J_Sec_R_Bust2 J_Sec_C_Hood J_Sec_C_Hood_end J_Sec_L_HoodString1 J_Sec_L_HoodString2 J_Sec_L_HoodString2_end J_Sec_R_HoodString1 J_Sec_R_HoodString2 J_Sec_R_HoodString2_end neck head leftEye rightEye HairJoint-d5d1d361-46ed-4466-8faa-4bd115827f20 HairJoint-6f5e8bc3-bcf6-4681-9e9f-6ccdb64829b4 HairJoint-81fd50ca-aff0-4bdf-b03a-40e4112f57fd HairJoint-bc8615b0-3f7c-4a80-8184-d906475aa8fe HairJoint-5d8a5c7d-7c5a-4ba9-a68d-67d0f7850910 HairJoint-1b7619a1-5ed2-4b11-ad37-5cee16440f0c HairJoint-3619f0c9-aa66-425f-add4-6d06e04d99bb HairJoint-f049e5c8-72ec-4f58-b0de-8e00969b338b HairJoint-bbeef66a-bb1b-4e1e-8fe4-bcac5f008639 HairJoint-88b31c21-9b22-453c-bff4-5ed8031dd455 HairJoint-10f7ff84-3003-4008-99d5-7cae6ffc8713 HairJoint-3b45a449-b5b7-4da2-a992-a615ebd46c06 HairJoint-a8bb6f92-e750-4c19-9a19-4db4bc7d876c HairJoint-85dbe327-2515-404b-a0b4-bd2ad74922a2 HairJoint-72ce91c1-b1a8-4e83-96e8-92ba2821d85c HairJoint-a40a858b-b266-4e18-b499-c0cb27da6a84 HairJoint-b09f551e-f257-4574-8f45-7bf0b5b61926 HairJoint-4d09d031-7548-4c6d-9bbd-96f39a55d893 HairJoint-9f394ea9-32b9-46d0-8dcb-e3f7defaf3ce HairJoint-8ed39142-a856-42fe-9e29-023b2d365c3e HairJoint-ac4466da-dc3f-455c-8f69-958f2d8372eb HairJoint-9a94fa10-95f5-4930-ba79-e3d2be16d1f3 HairJoint-0bed2c3d-3b1b-44d4-9587-81a9089df1b2 HairJoint-f6117f7a-2285-4821-9575-7800e295db7a leftShoulder leftUpperArm leftLowerArm leftHand leftIndexProximal leftIndexIntermediate leftIndexDistal J_Bip_L_Index3_end leftLittleProximal leftLittleIntermediate leftLittleDistal J_Bip_L_Little3_end leftMiddleProximal leftMiddleIntermediate leftMiddleDistal J_Bip_L_Middle3_end leftRingProximal leftRingIntermediate leftRingDistal J_Bip_L_Ring3_end leftThumbProximal leftThumbIntermediate leftThumbDistal J_Bip_L_Thumb3_end rightShoulder rightUpperArm rightLowerArm rightHand rightIndexProximal rightIndexIntermediate rightIndexDistal J_Bip_R_Index3_end rightLittleProximal rightLittleIntermediate rightLittleDistal J_Bip_R_Little3_end rightMiddleProximal rightMiddleIntermediate rightMiddleDistal J_Bip_R_Middle3_end rightRingProximal rightRingIntermediate rightRingDistal J_Bip_R_Ring3_end rightThumbProximal rightThumbIntermediate rightThumbDistal J_Bip_R_Thumb3_end leftUpperLeg leftLowerLeg leftFoot leftToes J_Bip_L_ToeBase_end rightUpperLeg rightLowerLeg rightFoot rightToes J_Bip_R_ToeBase_end 	
