bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
spine_02	0.00000000003278	0.00000000003278	0.00000000003278	1	0	0	0	1	0	1	1	1	0.00000000003273	1.25053644180298	-0.02668246254325	1	0	0	0	1	0	1	1	1	0.00000000003273	1.25053644180298	-0.02668246254325	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		chest
neck_01	-0.00000000005166	-0.00000000005166	-0.00000000005166	1	0	0	0	1	0	1	1	1	-0.00000000001893	1.49240374565125	0.01824061200023	1	0	0	0	1	0	1	1	1	-0.00000000001893	1.49240374565125	0.01824061200023	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		neck
head	-0.00000000090316	-0.00000000090316	-0.00000000090316	1	0	0	0	1	0	1	1	1	-0.00000000092209	1.57288825511932	-0.00200525857508	1	0	0	0	1	0	1	1	1	-0.00000000092209	1.57288825511932	-0.00200525857508	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		head
clavicle.r	0.04360235482454	0.04360235482454	0.04360235482454	1	0	0	0	1	0	1	1	1	0.04360235482454	1.43292474746704	-0.01849460788071	1	0	0	0	1	0	1	1	1	0.04360235482454	1.43292474746704	-0.01849460788071	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightShoulder
upperarm.r	0.13080707192421	0.13080707192421	0.13080707192421	1	0	0	0	1	0	1	1	1	0.17440941929817	1.43292450904846	0.01666220836341	1	0	0	0	1	0	1	1	1	0.17440941929817	1.43292450904846	0.01666220836341	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightUpperArm
lowerarm.r	0.26190707087517	0.26190707087517	0.26190707087517	1	0	0	0	1	0	1	1	1	0.43631649017334	1.42984116077423	0.01116990018636	1	0	0	0	1	0	1	1	1	0.43631649017334	1.42984116077423	0.01116990018636	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightLowerArm
hand.r	0.20730981230736	0.20730981230736	0.20730981230736	1	0	0	0	1	0	1	1	1	0.64362633228302	1.43022847175598	0.00905436184257	1	0	0	0	1	0	1	1	1	0.64362633228302	1.43022847175598	0.00905436184257	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightHand
thumb_01.r	0.05090647935867	0.05090647935867	0.05090647935867	1	0	0	0	1	0	1	1	1	0.69453281164169	1.42682719230652	-0.03934489935637	1	0	0	0	1	0	1	1	1	0.69453281164169	1.42682719230652	-0.03934489935637	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightThumbProximal
thumb_02.r	0.00643843412399	0.00643843412399	0.00643843412399	1	0	0	0	1	0	1	1	1	0.70097124576569	1.4221875667572	-0.05888608843088	1	0	0	0	1	0	1	1	1	0.70097124576569	1.4221875667572	-0.05888608843088	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightThumbIntermediate
thumb_03.r	0.01010084152222	0.01010084152222	0.01010084152222	1	0	0	0	1	0	1	1	1	0.7110720872879	1.4135137796402	-0.08241957426071	1	0	0	0	1	0	1	1	1	0.7110720872879	1.4135137796402	-0.08241957426071	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightThumbDistal
ring_01.r	0.08569043874741	0.08569043874741	0.08569043874741	1	0	0	0	1	0	1	1	1	0.72931677103043	1.43202781677246	0.03483624383807	1	0	0	0	1	0	1	1	1	0.72931677103043	1.43202781677246	0.03483624383807	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightRingProximal
ring_02.r	0.02203011512756	0.02203011512756	0.02203011512756	1	0	0	0	1	0	1	1	1	0.75134688615799	1.43189918994904	0.03627190366387	1	0	0	0	1	0	1	1	1	0.75134688615799	1.43189918994904	0.03627190366387	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightRingIntermediate
ring_03.r	0.03158211708069	0.03158211708069	0.03158211708069	1	0	0	0	1	0	1	1	1	0.78292900323868	1.4324426651001	0.03661880642176	1	0	0	0	1	0	1	1	1	0.78292900323868	1.4324426651001	0.03661880642176	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightRingDistal
middle_01.r	0.08683085441589	0.08683085441589	0.08683085441589	1	0	0	0	1	0	1	1	1	0.73045718669891	1.43362069129944	0.00766634987667	1	0	0	0	1	0	1	1	1	0.73045718669891	1.43362069129944	0.00766634987667	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightMiddleProximal
middle_02.r	0.0279746055603	0.0279746055603	0.0279746055603	1	0	0	0	1	0	1	1	1	0.75843179225922	1.43366086483002	0.0080504277721	1	0	0	0	1	0	1	1	1	0.75843179225922	1.43366086483002	0.0080504277721	1	0	0	0	1	0	1	1	1	pelvis thigh.l calf.l foot.l ball.l thigh.r calf.r foot.r ball.r spine_01 spine_02 neck_01 head clavicle.r upperarm.r lowerarm.r hand.r thumb_01.r thumb_02.r thumb_03.r ring_01.r ring_02.r ring_03.r middle_01.r middle_02.r middle_03.r index_01.r index_02.r index_03.r clavicle.l upperarm.l lowerarm.l hand.l thumb_01.l thumb_02.l thumb_03.l ring_01.l ring_02.l ring_03.l middle_01.l middle_02.l middle_03.l index_01.l index_02.l index_03.l 		rightMiddleIntermediate
