bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
index_02_l	-0.02181994915009	-0.02181994915009	-0.02181994915009	1	0	0	0	1	0	1	1	1	-0.67159008979797	1.20094799995422	0.01755194179714	1	0	0	0	1	0	1	1	1	-0.67159008979797	1.20094799995422	0.01755194179714	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftIndexIntermediate
index_03_l	-0.01939010620117	-0.01939010620117	-0.01939010620117	1	0	0	0	1	0	1	1	1	-0.69098019599915	1.19816780090332	0.01913304068148	1	0	0	0	1	0	1	1	1	-0.69098019599915	1.19816780090332	0.01913304068148	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftIndexDistal
middle_01_l	-0.08634001016617	-0.08634001016617	-0.08634001016617	1	0	0	0	1	0	1	1	1	-0.65015017986298	1.20746803283691	0.03773695975542	1	0	0	0	1	0	1	1	1	-0.65015017986298	1.20746803283691	0.03773695975542	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftMiddleProximal
middle_02_l	-0.02849006652832	-0.02849006652832	-0.02849006652832	1	0	0	0	1	0	1	1	1	-0.6786402463913	1.20184826850891	0.03868098184466	1	0	0	0	1	0	1	1	1	-0.6786402463913	1.20184826850891	0.03868098184466	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftMiddleIntermediate
middle_03_l	-0.02337980270386	-0.02337980270386	-0.02337980270386	1	0	0	0	1	0	1	1	1	-0.70202004909515	1.19788801670074	0.03799696266651	1	0	0	0	1	0	1	1	1	-0.70202004909515	1.19788801670074	0.03799696266651	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftMiddleDistal
pinky_01_l	-0.07683002948761	-0.07683002948761	-0.07683002948761	1	0	0	0	1	0	1	1	1	-0.64064019918442	1.2013179063797	0.06868603825569	1	0	0	0	1	0	1	1	1	-0.64064019918442	1.2013179063797	0.06868603825569	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftLittleProximal
pinky_02_l	-0.0182398557663	-0.0182398557663	-0.0182398557663	1	0	0	0	1	0	1	1	1	-0.65888005495071	1.20012784004211	0.07001599669456	1	0	0	0	1	0	1	1	1	-0.65888005495071	1.20012784004211	0.07001599669456	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftLittleIntermediate
pinky_03_l	-0.01327002048492	-0.01327002048492	-0.01327002048492	1	0	0	0	1	0	1	1	1	-0.67215007543564	1.19894814491272	0.07032399624586	1	0	0	0	1	0	1	1	1	-0.67215007543564	1.19894814491272	0.07032399624586	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftLittleDistal
ring_01_l	-0.08284002542496	-0.08284002542496	-0.08284002542496	1	0	0	0	1	0	1	1	1	-0.64665019512177	1.20693814754486	0.05457498878241	1	0	0	0	1	0	1	1	1	-0.64665019512177	1.20693814754486	0.05457498878241	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftRingProximal
ring_02_l	-0.02467995882034	-0.02467995882034	-0.02467995882034	1	0	0	0	1	0	1	1	1	-0.67133015394211	1.2018278837204	0.05587201565504	1	0	0	0	1	0	1	1	1	-0.67133015394211	1.2018278837204	0.05587201565504	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftRingIntermediate
ring_03_l	-0.02101022005081	-0.02101022005081	-0.02101022005081	1	0	0	0	1	0	1	1	1	-0.69234037399292	1.1984680891037	0.05511801317334	1	0	0	0	1	0	1	1	1	-0.69234037399292	1.1984680891037	0.05511801317334	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftRingDistal
thumb_01_l	-0.0292701125145	-0.0292701125145	-0.0292701125145	1	0	0	0	1	0	1	1	1	-0.5930802822113	1.20028817653656	0.02212794870138	1	0	0	0	1	0	1	1	1	-0.5930802822113	1.20028817653656	0.02212794870138	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftThumbProximal
thumb_02_l	-0.00881999731064	-0.00881999731064	-0.00881999731064	1	0	0	0	1	0	1	1	1	-0.60190027952194	1.18000817298889	0.00762493163347	1	0	0	0	1	0	1	1	1	-0.60190027952194	1.18000817298889	0.00762493163347	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftThumbIntermediate
thumb_03_l	-0.03040009737015	-0.03040009737015	-0.03040009737015	1	0	0	0	1	0	1	1	1	-0.63230037689209	1.17560827732086	0.00543249631301	1	0	0	0	1	0	1	1	1	-0.63230037689209	1.17560827732086	0.00543249631301	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		leftThumbDistal
clavicle_r	0.02107997238636	0.02107997238636	0.02107997238636	1	0	0	0	1	0	1	1	1	0.02107997424901	1.19386863708496	0.03762490674853	1	0	0	0	1	0	1	1	1	0.02107997424901	1.19386863708496	0.03762490674853	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightShoulder
upperarm_r	0.12669000029564	0.12669000029564	0.12669000029564	1	0	0	0	1	0	1	1	1	0.147769972682	1.20715820789337	0.03439489379525	1	0	0	0	1	0	1	1	1	0.147769972682	1.20715820789337	0.03439489379525	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightUpperArm
lowerarm_r	0.21887011826038	0.21887011826038	0.21887011826038	1	0	0	0	1	0	1	1	1	0.36664009094238	1.20492827892303	0.03822989761829	1	0	0	0	1	0	1	1	1	0.36664009094238	1.20492827892303	0.03822989761829	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightLowerArm
hand_r	0.19716989994049	0.19716989994049	0.19716989994049	1	0	0	0	1	0	1	1	1	0.56380999088287	1.20448791980743	0.04540095105767	1	0	0	0	1	0	1	1	1	0.56380999088287	1.20448791980743	0.04540095105767	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightHand
index_01_r	0.08595997095108	0.08595997095108	0.08595997095108	1	0	0	0	1	0	1	1	1	0.64976996183395	1.20397782325745	0.01691184565425	1	0	0	0	1	0	1	1	1	0.64976996183395	1.20397782325745	0.01691184565425	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightIndexProximal
index_02_r	0.02181994915009	0.02181994915009	0.02181994915009	1	0	0	0	1	0	1	1	1	0.67158991098404	1.20094788074493	0.01755162701011	1	0	0	0	1	0	1	1	1	0.67158991098404	1.20094788074493	0.01755162701011	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightIndexIntermediate
index_03_r	0.01939010620117	0.01939010620117	0.01939010620117	1	0	0	0	1	0	1	1	1	0.69098001718521	1.19816780090332	0.01913280971348	1	0	0	0	1	0	1	1	1	0.69098001718521	1.19816780090332	0.01913280971348	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightIndexDistal
middle_01_r	0.08634006977081	0.08634006977081	0.08634006977081	1	0	0	0	1	0	1	1	1	0.65015006065369	1.20746779441833	0.03773681819439	1	0	0	0	1	0	1	1	1	0.65015006065369	1.20746779441833	0.03773681819439	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightMiddleProximal
middle_02_r	0.02848988771439	0.02848988771439	0.02848988771439	1	0	0	0	1	0	1	1	1	0.67863994836807	1.20184767246246	0.03868079185486	1	0	0	0	1	0	1	1	1	0.67863994836807	1.20184767246246	0.03868079185486	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightMiddleIntermediate
middle_03_r	0.02338004112244	0.02338004112244	0.02338004112244	1	0	0	0	1	0	1	1	1	0.70201998949051	1.19788789749146	0.03799685835838	1	0	0	0	1	0	1	1	1	0.70201998949051	1.19788789749146	0.03799685835838	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightMiddleDistal
pinky_01_r	0.0768301486969	0.0768301486969	0.0768301486969	1	0	0	0	1	0	1	1	1	0.64064013957977	1.2013179063797	0.06868590414524	1	0	0	0	1	0	1	1	1	0.64064013957977	1.2013179063797	0.06868590414524	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightLittleProximal
pinky_02_r	0.01824992895126	0.01824992895126	0.01824992895126	1	0	0	0	1	0	1	1	1	0.65889006853104	1.20012784004211	0.07001584768295	1	0	0	0	1	0	1	1	1	0.65889006853104	1.20012784004211	0.07001584768295	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightLittleIntermediate
pinky_03_r	0.0132600069046	0.0132600069046	0.0132600069046	1	0	0	0	1	0	1	1	1	0.67215007543564	1.19894778728485	0.07032386213541	1	0	0	0	1	0	1	1	1	0.67215007543564	1.19894778728485	0.07032386213541	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightLittleDistal
ring_01_r	0.0828400850296	0.0828400850296	0.0828400850296	1	0	0	0	1	0	1	1	1	0.64665007591248	1.20693790912628	0.0545748770237	1	0	0	0	1	0	1	1	1	0.64665007591248	1.20693790912628	0.0545748770237	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightRingProximal
ring_02_r	0.02467983961105	0.02467983961105	0.02467983961105	1	0	0	0	1	0	1	1	1	0.67132991552353	1.20182800292969	0.05587187409401	1	0	0	0	1	0	1	1	1	0.67132991552353	1.20182800292969	0.05587187409401	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightRingIntermediate
ring_03_r	0.02101010084152	0.02101010084152	0.02101010084152	1	0	0	0	1	0	1	1	1	0.69234001636505	1.19846796989441	0.05511786416173	1	0	0	0	1	0	1	1	1	0.69234001636505	1.19846796989441	0.05511786416173	1	0	0	0	1	0	1	1	1	Root pelvis spine_01 spine_02 spine_03 clavicle_l upperarm_l lowerarm_l hand_l index_01_l index_02_l index_03_l middle_01_l middle_02_l middle_03_l pinky_01_l pinky_02_l pinky_03_l ring_01_l ring_02_l ring_03_l thumb_01_l thumb_02_l thumb_03_l clavicle_r upperarm_r lowerarm_r hand_r index_01_r index_02_r index_03_r middle_01_r middle_02_r middle_03_r pinky_01_r pinky_02_r pinky_03_r ring_01_r ring_02_r ring_03_r thumb_01_r thumb_02_r thumb_03_r neck_01 head thigh_l calf_l foot_l ball_l thigh_r calf_r foot_r ball_r 		rightRingDistal
