0.9999999999999941,5.838094120820276e-15
1.0,1.6394787023713007e-35
1.0,1.441494146283421e-31
1.0,9.290770128957468e-33
1.0,0.0
1.0,3.751294936468404e-31
1.0,1.4126780882997928e-27
1.0,1.190051853418803e-28
1.0,2.077661372412473e-38
0.9999999999960129,3.9871595608476085e-12
0.9999999999999598,4.0209728043938756e-14
0.9999999999999247,7.530543029432568e-14
1.0,1.4082275771619299e-28
1.0,9.598929598579247e-27
1.0,1.643758934539885e-24
1.0,2.9849354382972327e-23
0.999999998068793,1.9312069721166836e-09
0.9999999214551707,7.854482930724771e-08
0.9999999999999999,1.068004123207144e-16
0.9999993778499174,6.221500825631665e-07
0.9999999818690863,1.8130913659319958e-08
0.01813739538192749,0.9818626046180725
1.0,2.8496543437565134e-33
1.0,2.6028764780391557e-34
1.0,5.0702732573909746e-36
1.0,4.3270650469587935e-30
1.0,2.198888431306367e-31
1.0,3.171626964495353e-35
1.0,3.034046369613611e-31
1.0,5.113683824678376e-37
1.0,7.361317684164947e-37
1.0,4.41033631445466e-31
1.0,9.549684465881978e-37
1.0,2.1974342419386442e-34
1.0,1.8985317424634608e-34
1.0,3.2010267715490474e-29
1.0,5.4184147849894134e-39
1.0,9.328902247343182e-35
1.0,3.1766705097921e-31
1.0,1.1766813963566109e-35
1.0,1.0981164066218535e-32
1.0,1.4654140645373432e-29
1.0,1.9101732419506216e-30
1.0,7.894786833383506e-33
1.0,5.097434274056907e-32
1.0,2.676226499011001e-33
1.0,4.039035690965828e-33
1.0,2.8659259334621305e-36
1.0,1.498970967221425e-35
1.0,7.388775959417576e-37
1.0,1.8660056760229638e-34
1.0,1.4181778866964427e-30
1.0,1.4607150438249185e-36
1.0,3.9674980640818115e-30
1.0,1.2335061725297182e-32
1.0,2.8587565271227165e-33
1.0,7.689745973659173e-35
1.0,1.0638484834687584e-31
1.0,3.2016248499491575e-37
1.0,5.548087216751494e-34
1.0,6.208850958447933e-33
1.0,2.9718731267522917e-28
1.0,2.9715193106805364e-37
1.0,3.8554367235075664e-36
1.0,2.1453869520356827e-32
1.0,6.4161702522401705e-31
0.9999999999995923,4.0769411501287434e-13
0.9999999999996776,3.223662114158754e-13
0.9999999999999987,1.3129417258256337e-15
1.0,1.8564708957569213e-26
1.0,3.5831328523798825e-30
1.0,1.2046646350195473e-26
1.0,2.6507788815562537e-30
0.9999999999995982,4.0175176553580716e-13
0.9999999999996407,3.5923399129521305e-13
0.9999999999895486,1.0451366334873757e-11
0.9999999999999944,5.497996839970518e-15
1.0,9.728131910938041e-20
1.0,4.951219837382624e-19
0.9999999999999999,6.595614611442212e-17
1.0,4.6780986014066655e-24
1.0,7.140542785058687e-32
1.0,1.2717040002266869e-20
0.9999999999999999,9.136655881434479e-17
1.0,5.564143683385705e-22
1.0,3.3220914731881175e-25
0.9999999999884378,1.1562144471011226e-11
0.999999999908475,9.152504448772802e-11
1.0,2.9194155197421936e-17
1.0,3.11014545276922e-24
1.0,3.1516355579323704e-17
0.9999999999999871,1.2911014047971552e-14
1.0,6.820618497917198e-27
1.0,1.0306689799224486e-31
0.9999997108837135,2.8911628646710597e-07
0.9999999844945293,1.5505470685184264e-08
0.9999999999680271,3.197291389978041e-11
1.0,1.9674458557831085e-20
1.0,7.93158163372445e-26
1.0,1.1224204371013832e-20
1.0,4.417251290688344e-26
0.9999999622978919,3.7702108102166676e-08
0.9999998498160636,1.5018393639820715e-07
0.9999998174191091,1.8258089085065876e-07
0.9999999997354255,2.645744456852839e-10
0.9999999999999796,2.0392968726450772e-14
0.9999999999991044,8.95571865364847e-13
0.9999999999472691,5.2730920324650654e-11
0.9999999999999997,3.064790725688265e-16
1.0,4.204827733320471e-23
0.9999999999998077,1.9234170733992834e-13
0.9999999977798046,2.2201953608913527e-09
0.9999999999993167,6.833376095874422e-13
0.9999999999999998,2.675126717891521e-16
0.9999999999930098,6.990132864898024e-12
0.9999999999979251,2.074932456755385e-12
1.0,1.1651636329919896e-17
1.0,2.1806892210695144e-21
0.9999999999960951,3.904898539935919e-12
0.9999999998396508,1.603492061352796e-10
1.0,1.0301710579909674e-21
1.0,5.893736609011092e-25
0.9999999999999853,1.4603861062069054e-14
1.0,0.0
1.0,1.30715631879067e-35
1.0,1.0983163738229627e-34
1.0,0.0
1.0,8.755856508905615e-39
1.0,1.7494554398375266e-35
1.0,2.384990937590034e-35
1.0,0.0
1.0,6.479103906058403e-18
1.0,1.279770032616179e-24
0.9999999999999994,5.999448073920708e-16
1.0,7.207039146555953e-25
0.9999991348321942,8.651678058413381e-07
1.0,3.1275576927624625e-35
1.0,1.66718165602689e-31
1.0,7.905221138375939e-31
1.0,8.642008295431238e-38
1.0,1.1704280160879915e-34
1.0,1.1716046400154166e-31
1.0,2.9651421821525906e-31
1.0,0.0
0.9999999877968646,1.2203135391075648e-08
0.9999999999999992,8.156844166950963e-16
0.9999999997570933,2.4290666700288455e-10
1.0,4.126593144970854e-18
